Row: 4, Column: 7, Value: 1.719635, Write index:, 17, Dense read location: 29, Dense read value 0.971509
Row: 7, Column: 11, Value: 0.991412, Write index:, 29, Dense read location: 45, Dense read value -1.122969
Row: 7, Column: 12, Value: 1.483282, Write index:, 29, Dense read location: 49, Dense read value -1.006649
Row: 7, Column: 18, Value: 1.469096, Write index:, 29, Dense read location: 73, Dense read value -0.832570
Row: 2, Column: 0, Value: 1.104369, Write index:, 9, Dense read location: 1, Dense read value -0.108217
Row: 2, Column: 9, Value: 2.278670, Write index:, 9, Dense read location: 37, Dense read value -0.652667
Row: 2, Column: 11, Value: 1.582758, Write index:, 9, Dense read location: 45, Dense read value -1.122969
Row: 2, Column: 13, Value: 0.948392, Write index:, 9, Dense read location: 53, Dense read value -1.518473
Row: 3, Column: 2, Value: 1.141465, Write index:, 13, Dense read location: 9, Dense read value -0.892574
Row: 3, Column: 6, Value: 1.381487, Write index:, 13, Dense read location: 25, Dense read value -0.254516
Row: 3, Column: 7, Value: 1.270427, Write index:, 13, Dense read location: 29, Dense read value 0.971509
Row: 3, Column: 24, Value: 0.748561, Write index:, 13, Dense read location: 97, Dense read value 1.310636
Row: 0, Column: 8, Value: -1.371770, Write index:, 1, Dense read location: 41, Dense read value 0.717905
Row: 0, Column: 9, Value: -0.066347, Write index:, 1, Dense read location: 46, Dense read value 0.540698
Row: 0, Column: 10, Value: 0.994964, Write index:, 1, Dense read location: 51, Dense read value 1.520794
Row: 0, Column: 11, Value: 1.569247, Write index:, 1, Dense read location: 56, Dense read value 0.285142
Row: 0, Column: 12, Value: 0.051343, Write index:, 1, Dense read location: 61, Dense read value 0.862801
Row: 0, Column: 13, Value: -0.686672, Write index:, 1, Dense read location: 66, Dense read value 0.412620
Row: 0, Column: 14, Value: -0.217832, Write index:, 1, Dense read location: 71, Dense read value -1.285735
Row: 0, Column: 15, Value: 0.104788, Write index:, 1, Dense read location: 76, Dense read value 0.309369
Row: 0, Column: 24, Value: 0.876302, Write index:, 1, Dense read location: 121, Dense read value 1.975415
Row: 0, Column: 25, Value: -0.213519, Write index:, 1, Dense read location: 126, Dense read value 0.376876
Row: 0, Column: 26, Value: 1.625840, Write index:, 1, Dense read location: 131, Dense read value 0.776013
Row: 0, Column: 27, Value: 0.147210, Write index:, 1, Dense read location: 136, Dense read value -2.656068
Row: 0, Column: 28, Value: 0.169478, Write index:, 1, Dense read location: 141, Dense read value 1.328109
Row: 0, Column: 29, Value: 0.754318, Write index:, 1, Dense read location: 146, Dense read value 0.845703
Row: 0, Column: 30, Value: 0.502957, Write index:, 1, Dense read location: 151, Dense read value -0.967589
Row: 0, Column: 31, Value: -0.123624, Write index:, 1, Dense read location: 156, Dense read value 0.126847
Row: 0, Column: 16, Value: -1.561266, Write index:, 1, Dense read location: 81, Dense read value 0.985363
Row: 0, Column: 17, Value: -0.841819, Write index:, 1, Dense read location: 86, Dense read value 0.575161
Row: 0, Column: 18, Value: 0.113488, Write index:, 1, Dense read location: 91, Dense read value 0.741574
Row: 0, Column: 19, Value: -0.508233, Write index:, 1, Dense read location: 96, Dense read value -0.032923
Row: 0, Column: 20, Value: 1.234705, Write index:, 1, Dense read location: 101, Dense read value 0.154477
Row: 0, Column: 21, Value: 0.636765, Write index:, 1, Dense read location: 106, Dense read value 1.031163
Row: 0, Column: 22, Value: -0.084784, Write index:, 1, Dense read location: 111, Dense read value 1.013263
Row: 0, Column: 23, Value: -1.591213, Write index:, 1, Dense read location: 116, Dense read value 0.430331
Row: 0, Column: 0, Value: -0.518749, Write index:, 1, Dense read location: 1, Dense read value -1.868826
Row: 0, Column: 1, Value: 1.226758, Write index:, 1, Dense read location: 6, Dense read value 0.662046
Row: 0, Column: 2, Value: 0.625481, Write index:, 1, Dense read location: 11, Dense read value -1.383118
Row: 0, Column: 3, Value: -0.911685, Write index:, 1, Dense read location: 16, Dense read value -0.608727
Row: 0, Column: 4, Value: 0.568683, Write index:, 1, Dense read location: 21, Dense read value 1.530436
Row: 0, Column: 5, Value: -0.333666, Write index:, 1, Dense read location: 26, Dense read value 0.146679
Row: 0, Column: 6, Value: 0.055793, Write index:, 1, Dense read location: 31, Dense read value 0.913720
Row: 0, Column: 7, Value: -0.752957, Write index:, 1, Dense read location: 36, Dense read value 1.041311
Row: 1, Column: 8, Value: -0.277235, Write index:, 6, Dense read location: 41, Dense read value 0.717905
Row: 1, Column: 9, Value: -0.165737, Write index:, 6, Dense read location: 46, Dense read value 0.540698
Row: 1, Column: 10, Value: 0.220832, Write index:, 6, Dense read location: 51, Dense read value 1.520794
Row: 1, Column: 11, Value: 0.957955, Write index:, 6, Dense read location: 56, Dense read value 0.285142
Row: 1, Column: 12, Value: -0.618941, Write index:, 6, Dense read location: 61, Dense read value 0.862801
Row: 1, Column: 13, Value: -0.069649, Write index:, 6, Dense read location: 66, Dense read value 0.412620
Row: 1, Column: 14, Value: -1.821206, Write index:, 6, Dense read location: 71, Dense read value -1.285735
Row: 1, Column: 15, Value: 0.114638, Write index:, 6, Dense read location: 76, Dense read value 0.309369
Row: 1, Column: 24, Value: 2.101574, Write index:, 6, Dense read location: 121, Dense read value 1.975415
Row: 1, Column: 25, Value: -1.455073, Write index:, 6, Dense read location: 126, Dense read value 0.376876
Row: 1, Column: 26, Value: 0.643270, Write index:, 6, Dense read location: 131, Dense read value 0.776013
Row: 1, Column: 27, Value: -0.634421, Write index:, 6, Dense read location: 136, Dense read value -2.656068
Row: 1, Column: 28, Value: -0.191919, Write index:, 6, Dense read location: 141, Dense read value 1.328109
Row: 1, Column: 29, Value: 0.547406, Write index:, 6, Dense read location: 146, Dense read value 0.845703
Row: 1, Column: 30, Value: -0.442339, Write index:, 6, Dense read location: 151, Dense read value -0.967589
Row: 1, Column: 31, Value: 0.024818, Write index:, 6, Dense read location: 156, Dense read value 0.126847
Row: 1, Column: 16, Value: -0.094822, Write index:, 6, Dense read location: 81, Dense read value 0.985363
Row: 1, Column: 17, Value: 0.003336, Write index:, 6, Dense read location: 86, Dense read value 0.575161
Row: 1, Column: 18, Value: -0.429515, Write index:, 6, Dense read location: 91, Dense read value 0.741574
Row: 1, Column: 19, Value: 0.233531, Write index:, 6, Dense read location: 96, Dense read value -0.032923
Row: 1, Column: 20, Value: 0.481569, Write index:, 6, Dense read location: 101, Dense read value 0.154477
Row: 1, Column: 21, Value: -1.609010, Write index:, 6, Dense read location: 106, Dense read value 1.031163
Row: 1, Column: 22, Value: -1.169779, Write index:, 6, Dense read location: 111, Dense read value 1.013263
Row: 1, Column: 23, Value: -0.177164, Write index:, 6, Dense read location: 116, Dense read value 0.430331
Row: 1, Column: 0, Value: 1.297647, Write index:, 6, Dense read location: 1, Dense read value -1.868826
Row: 1, Column: 1, Value: 1.274101, Write index:, 6, Dense read location: 6, Dense read value 0.662046
Row: 1, Column: 2, Value: -1.615501, Write index:, 6, Dense read location: 11, Dense read value -1.383118
Row: 1, Column: 3, Value: -0.202683, Write index:, 6, Dense read location: 16, Dense read value -0.608727
Row: 1, Column: 4, Value: -0.350354, Write index:, 6, Dense read location: 21, Dense read value 1.530436
Row: 1, Column: 5, Value: 0.263054, Write index:, 6, Dense read location: 26, Dense read value 0.146679
Row: 1, Column: 6, Value: 0.260533, Write index:, 6, Dense read location: 31, Dense read value 0.913720
Row: 1, Column: 7, Value: 0.513531, Write index:, 6, Dense read location: 36, Dense read value 1.041311
Row: 0, Column: 8, Value: -1.371770, Write index:, 5, Dense read location: 45, Dense read value -0.620158
Row: 0, Column: 9, Value: -0.066347, Write index:, 5, Dense read location: 50, Dense read value -0.425217
Row: 0, Column: 10, Value: 0.994964, Write index:, 5, Dense read location: 55, Dense read value 0.037338
Row: 0, Column: 11, Value: 1.569247, Write index:, 5, Dense read location: 60, Dense read value -0.337944
Row: 0, Column: 12, Value: 0.051343, Write index:, 5, Dense read location: 65, Dense read value -0.630704
Row: 0, Column: 13, Value: -0.686672, Write index:, 5, Dense read location: 70, Dense read value 1.399373
Row: 0, Column: 14, Value: -0.217832, Write index:, 5, Dense read location: 75, Dense read value -0.966636
Row: 0, Column: 15, Value: 0.104788, Write index:, 5, Dense read location: 80, Dense read value -0.136724
Row: 1, Column: 8, Value: -0.277235, Write index:, 10, Dense read location: 45, Dense read value -0.620158
Row: 1, Column: 9, Value: -0.165737, Write index:, 10, Dense read location: 50, Dense read value -0.425217
Row: 1, Column: 10, Value: 0.220832, Write index:, 10, Dense read location: 55, Dense read value 0.037338
Row: 1, Column: 11, Value: 0.957955, Write index:, 10, Dense read location: 60, Dense read value -0.337944
Row: 1, Column: 12, Value: -0.618941, Write index:, 10, Dense read location: 65, Dense read value -0.630704
Row: 1, Column: 13, Value: -0.069649, Write index:, 10, Dense read location: 70, Dense read value 1.399373
Row: 1, Column: 14, Value: -1.821206, Write index:, 10, Dense read location: 75, Dense read value -0.966636
Row: 1, Column: 15, Value: 0.114638, Write index:, 10, Dense read location: 80, Dense read value -0.136724
Row: 0, Column: 16, Value: -1.561266, Write index:, 5, Dense read location: 85, Dense read value 0.678011
Row: 0, Column: 17, Value: -0.841819, Write index:, 5, Dense read location: 90, Dense read value 0.635740
Row: 0, Column: 18, Value: 0.113488, Write index:, 5, Dense read location: 95, Dense read value -1.017558
Row: 0, Column: 19, Value: -0.508233, Write index:, 5, Dense read location: 100, Dense read value 2.559684
Row: 0, Column: 20, Value: 1.234705, Write index:, 5, Dense read location: 105, Dense read value -1.262477
Row: 0, Column: 21, Value: 0.636765, Write index:, 5, Dense read location: 110, Dense read value -0.380727
Row: 0, Column: 22, Value: -0.084784, Write index:, 5, Dense read location: 115, Dense read value 0.642337
Row: 0, Column: 23, Value: -1.591213, Write index:, 5, Dense read location: 120, Dense read value 0.271491
Row: 0, Column: 24, Value: 0.876302, Write index:, 5, Dense read location: 125, Dense read value 1.233373
Row: 0, Column: 25, Value: -0.213519, Write index:, 5, Dense read location: 130, Dense read value -0.193041
Row: 0, Column: 26, Value: 1.625840, Write index:, 5, Dense read location: 135, Dense read value -1.155218
Row: 0, Column: 27, Value: 0.147210, Write index:, 5, Dense read location: 140, Dense read value 0.919914
Row: 0, Column: 28, Value: 0.169478, Write index:, 5, Dense read location: 145, Dense read value 0.008324
Row: 0, Column: 29, Value: 0.754318, Write index:, 5, Dense read location: 150, Dense read value -0.499386
Row: 0, Column: 30, Value: 0.502957, Write index:, 5, Dense read location: 155, Dense read value -0.651253
Row: 0, Column: 31, Value: -0.123624, Write index:, 5, Dense read location: 160, Dense read value 0.000000
Row: 0, Column: 0, Value: -0.518749, Write index:, 5, Dense read location: 5, Dense read value 0.950496
Row: 0, Column: 1, Value: 1.226758, Write index:, 5, Dense read location: 10, Dense read value -0.247394
Row: 0, Column: 2, Value: 0.625481, Write index:, 5, Dense read location: 15, Dense read value 0.521088
Row: 0, Column: 3, Value: -0.911685, Write index:, 5, Dense read location: 20, Dense read value -0.266589
Row: 0, Column: 4, Value: 0.568683, Write index:, 5, Dense read location: 25, Dense read value 1.245177
Row: 0, Column: 5, Value: -0.333666, Write index:, 5, Dense read location: 30, Dense read value -1.969256
Row: 0, Column: 6, Value: 0.055793, Write index:, 5, Dense read location: 35, Dense read value 0.527435
Row: 0, Column: 7, Value: -0.752957, Write index:, 5, Dense read location: 40, Dense read value -1.158617
Row: 1, Column: 16, Value: -0.094822, Write index:, 10, Dense read location: 85, Dense read value 0.678011
Row: 1, Column: 17, Value: 0.003336, Write index:, 10, Dense read location: 90, Dense read value 0.635740
Row: 1, Column: 18, Value: -0.429515, Write index:, 10, Dense read location: 95, Dense read value -1.017558
Row: 1, Column: 19, Value: 0.233531, Write index:, 10, Dense read location: 100, Dense read value 2.559684
Row: 1, Column: 20, Value: 0.481569, Write index:, 10, Dense read location: 105, Dense read value -1.262477
Row: 1, Column: 21, Value: -1.609010, Write index:, 10, Dense read location: 110, Dense read value -0.380727
Row: 1, Column: 22, Value: -1.169779, Write index:, 10, Dense read location: 115, Dense read value 0.642337
Row: 1, Column: 23, Value: -0.177164, Write index:, 10, Dense read location: 120, Dense read value 0.271491
Row: 1, Column: 24, Value: 2.101574, Write index:, 10, Dense read location: 125, Dense read value 1.233373
Row: 1, Column: 25, Value: -1.455073, Write index:, 10, Dense read location: 130, Dense read value -0.193041
Row: 1, Column: 26, Value: 0.643270, Write index:, 10, Dense read location: 135, Dense read value -1.155218
Row: 1, Column: 27, Value: -0.634421, Write index:, 10, Dense read location: 140, Dense read value 0.919914
Row: 1, Column: 28, Value: -0.191919, Write index:, 10, Dense read location: 145, Dense read value 0.008324
Row: 1, Column: 29, Value: 0.547406, Write index:, 10, Dense read location: 150, Dense read value -0.499386
Row: 1, Column: 30, Value: -0.442339, Write index:, 10, Dense read location: 155, Dense read value -0.651253
Row: 1, Column: 31, Value: 0.024818, Write index:, 10, Dense read location: 160, Dense read value 0.000000
Row: 1, Column: 0, Value: 1.297647, Write index:, 10, Dense read location: 5, Dense read value 0.950496
Row: 1, Column: 1, Value: 1.274101, Write index:, 10, Dense read location: 10, Dense read value -0.247394
Row: 1, Column: 2, Value: -1.615501, Write index:, 10, Dense read location: 15, Dense read value 0.521088
Row: 1, Column: 3, Value: -0.202683, Write index:, 10, Dense read location: 20, Dense read value -0.266589
Row: 1, Column: 4, Value: -0.350354, Write index:, 10, Dense read location: 25, Dense read value 1.245177
Row: 1, Column: 5, Value: 0.263054, Write index:, 10, Dense read location: 30, Dense read value -1.969256
Row: 1, Column: 6, Value: 0.260533, Write index:, 10, Dense read location: 35, Dense read value 0.527435
Row: 1, Column: 7, Value: 0.513531, Write index:, 10, Dense read location: 40, Dense read value -1.158617
Fail to import hypothesis in common_utils, tests are not derandomized
tensor([[ 2.2701,  0.5096,  3.2033,  6.4838],
        [-2.2014, -4.3934, -1.3454, -3.7417],
        [ 2.8173, -4.8242,  1.8622,  1.1976],
        [ 2.7666,  0.8449, -2.0412, -5.4291],
        [-0.6869,  4.4024, -7.8701,  0.9206],
        [ 0.0767,  1.0808, -2.6437, -2.0919],
        [-2.1765,  2.2424, -0.0954, -6.8178],
        [ 0.7599, -5.2248, -0.7505, -2.0772]], device='cuda:0')
tensor([[ 2.2701,  0.5096,  3.2033,  6.4838],
        [-2.2014, -4.3934, -1.3454, -3.7417],
        [ 2.8173, -4.8242,  1.8622,  1.1976],
        [ 2.7666,  0.8449, -2.0412, -5.4291],
        [-0.6869,  4.4024, -7.8701,  0.9206],
        [ 0.0767,  1.0808, -2.6437, -2.0919],
        [-2.1765,  2.2424, -0.0954, -6.8178],
        [ 0.7599, -5.2248, -0.7505, -2.0772]], device='cuda:0')
(tensor([[ 0,  0,  0,  0,  1,  1,  1,  1,  2,  2,  2,  2,  3,  3,  3,  3,  4,  4,
          4,  4,  5,  5,  5,  5,  6,  6,  6,  6,  7,  7,  7,  7],
        [ 1, 15, 20, 26,  1,  6, 22, 28,  0,  9, 11, 13,  2,  6,  7, 24,  7,  8,
         17, 25,  4,  5,  7, 21,  7, 16, 22, 31,  1, 11, 12, 18]],
       device='cuda:0'), tensor([2.1614, 1.8577, 1.4917, 2.3551, 1.4192, 1.6898, 1.0104, 1.2423, 1.1044,
        2.2787, 1.5828, 0.9484, 1.1415, 1.3815, 1.2704, 0.7486, 1.7196, 2.4606,
        2.1106, 2.1596, 0.8118, 0.8245, 1.2988, 0.7600, 2.5350, 1.1195, 1.9523,
        2.0083, 1.3883, 0.9914, 1.4833, 1.4691], device='cuda:0'), 8, 32)
tensor([[0.0000, 2.1614, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.8577, 0.0000, 0.0000,
         0.0000, 0.0000, 1.4917, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.3551,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 1.4192, 0.0000, 0.0000, 0.0000, 0.0000, 1.6898, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 1.0104, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 1.2423, 0.0000, 0.0000, 0.0000],
        [1.1044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         2.2787, 0.0000, 1.5828, 0.0000, 0.9484, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 1.1415, 0.0000, 0.0000, 0.0000, 1.3815, 1.2704, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.7486, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.7196, 2.4606,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.1106,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.1596, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.8118, 0.8245, 0.0000, 1.2988, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.7600, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
        [0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.5350, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.1195, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 1.9523, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 2.0083],
        [0.0000, 1.3883, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.9914, 1.4833, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         1.4691, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
         0.0000, 0.0000, 0.0000, 0.0000, 0.0000]], device='cuda:0')
tensor([[ 0.1391, -0.1082, -0.7174,  0.7566],
        [ 0.3715, -1.0049,  0.0083,  0.3277],
        [ 0.2829, -0.8926, -0.1626, -0.8062],
        [-0.1168, -1.6124, -0.1541, -0.0646],
        [-0.5324,  0.0533, -0.0314, -0.7431],
        [-1.1582, -0.0249, -0.7584, -0.4157],
        [ 0.6389, -0.2545, -1.2304, -1.5822],
        [ 0.6431,  0.9715, -1.3249, -1.0006],
        [-0.4556,  0.4031, -0.7707, -1.1757],
        [-0.1555, -0.6527,  0.2520,  0.4590],
        [ 1.8932,  0.1633, -0.2634, -1.1079],
        [ 0.7673, -1.1230,  0.3047,  0.3896],
        [-0.2520, -1.0066,  0.2927, -1.1003],
        [ 1.9016, -1.5185,  1.6850, -1.3713],
        [ 0.2893,  0.3939,  0.6529, -0.5519],
        [ 0.7724,  0.9300,  0.0463,  0.3486],
        [ 1.0300,  0.0132,  0.5492,  0.3500],
        [-0.3119, -0.0407, -0.6405,  1.8821],
        [-0.0972, -0.8326, -1.0199, -0.8756],
        [-0.0331, -0.0130, -0.3365,  0.5902],
        [ 0.8849,  0.2748,  0.2443,  0.5469],
        [ 0.8270, -0.2680, -0.3580,  0.2022],
        [-1.3575,  0.0138,  0.1263, -1.6987],
        [-0.7975, -0.9709, -1.3417,  1.1711],
        [ 0.9939,  1.3106,  2.0404, -1.4051],
        [-0.0063,  0.8455, -1.0851,  0.7232],
        [-0.5468,  0.2310,  1.1613,  1.8310],
        [-1.2884, -1.1766,  1.2506,  0.2565],
        [-1.9613, -2.0535,  0.4784,  0.1475],
        [ 0.1708, -0.0043, -1.3969, -0.9677],
        [-0.8671, -1.7768,  0.1076,  1.3980],
        [-1.1502, -0.1305,  1.1959, -0.6755]], device='cuda:0')
True
tensor([[ 2.1804e+00,  3.6101e+00, -5.2171e+00,  2.5715e-01,  8.5558e+00],
        [-3.7373e+00, -3.7834e+00, -7.6907e+00,  8.6740e+00, -3.7355e+00],
        [ 2.4202e+00, -5.1551e+00,  9.8022e+00,  5.9605e-08,  0.0000e+00],
        [ 0.0000e+00,  5.9605e-08,  0.0000e+00,  0.0000e+00,  5.9605e-08],
        [ 1.4901e-08,  0.0000e+00,  2.3842e-07,  0.0000e+00,  0.0000e+00],
        [ 0.0000e+00,  3.7253e-08,  0.0000e+00,  1.1921e-07,  4.7684e-07],
        [ 5.9605e-08,  2.3842e-07, -1.0842e-19,  1.7581e+00,  0.0000e+00],
        [ 1.3382e+00, -0.0000e+00,  1.2504e+00,  1.0842e-19,  1.8108e+00],
        [-1.0842e-19,  1.8948e+00,  0.0000e+00,  1.1993e+00, -3.6893e+19],
        [ 1.8146e+00, -1.0842e-19,  1.7078e+00, -0.0000e+00,  1.7847e+00],
        [ 2.0000e+00,  1.6273e+00, -1.0842e-19,  1.9038e+00,  0.0000e+00],
        [ 1.9478e+00, -1.0842e-19,  1.7858e+00,  2.0000e+00,  1.8679e+00],
        [-0.0000e+00,  1.9156e+00,  0.0000e+00,  1.8751e+00,  2.0000e+00],
        [ 1.7278e+00,  3.6893e+19,  1.7015e+00, -3.6893e+19,  1.8177e+00],
        [ 1.0842e-19,  1.8970e+00,  0.0000e+00,  1.5305e+00,  3.6893e+19],
        [ 1.7882e+00, -0.0000e+00,  1.6260e+00,  0.0000e+00,  1.7295e+00],
        [ 0.0000e+00,  1.9867e+00, -0.0000e+00,  1.5383e+00,  2.0000e+00],
        [ 1.6317e+00,  0.0000e+00,  1.8885e+00, -2.0000e+00,  1.8168e+00],
        [ 2.0000e+00,  1.8904e+00, -0.0000e+00,  1.6524e+00,  1.0842e-19],
        [ 1.6948e+00,  1.0842e-19,  1.6260e+00, -0.0000e+00,  1.8758e+00],
        [-3.6893e+19,  1.6464e+00,  3.6893e+19,  1.8875e+00, -3.6893e+19],
        [ 1.9877e+00, -3.6893e+19,  1.9398e+00,  1.0842e-19,  1.9606e+00],
        [-3.6893e+19,  1.9214e+00, -1.0842e-19,  1.6447e+00,  2.0000e+00],
        [ 1.6970e+00,  2.0000e+00,  1.7882e+00,  3.6893e+19,  1.7630e+00],
        [-1.0842e-19,  1.8181e+00,  0.0000e+00,  1.8575e+00, -3.6893e+19],
        [ 1.3101e+00, -2.0000e+00,  1.6743e+00,  2.2711e-05,  5.1056e-06],
        [ 3.2043e-05,  6.4848e-05,  2.2024e-05,  4.3944e-05,  1.3464e-05],
        [ 3.7427e-05,  2.8183e-05,  4.8252e-05,  1.8632e-05,  1.1986e-05],
        [ 2.7676e-05,  8.4587e-06,  2.0422e-05,  5.4301e-05,  6.8787e-06],
        [ 4.4034e-05,  7.8711e-05,  9.2155e-06,  7.7668e-07,  1.0818e-05],
        [ 2.6447e-05,  2.0929e-05,  2.1775e-05,  2.2434e-05,  9.6398e-07],
        [ 6.8188e-05,  7.6094e-06,  5.2258e-05,  7.5149e-06,  2.0782e-05],
        [ 1.0842e-19,  1.8462e+00, -1.0842e-19,  1.6374e+00,  2.0000e+00],
        [ 1.6193e+00, -2.0000e+00,  1.7617e+00,  1.0842e-19,  1.8318e+00],
        [-1.0842e-19,  1.6340e+00, -0.0000e+00,  1.6790e+00, -2.0000e+00],
        [ 1.5772e+00,  0.0000e+00,  1.9197e+00, -1.0842e-19,  1.0953e+00],
        [ 3.6893e+19,  1.5013e+00,  0.0000e+00,  1.9623e+00,  0.0000e+00],
        [ 1.8244e+00, -2.0000e+00,  1.8677e+00,  3.6893e+19,  1.9177e+00],
        [ 1.0842e-19,  1.8964e+00, -1.0842e-19,  1.8735e+00,  0.0000e+00],
        [ 1.9138e+00,  3.6893e+19,  2.0050e+00, -0.0000e+00,  1.9256e+00],
        [-0.0000e+00,  9.7567e-01,  3.6893e+19,  1.8364e+00, -2.0000e+00],
        [ 1.8856e+00, -1.0842e-19,  1.8058e+00, -0.0000e+00,  1.7617e+00],
        [-3.6893e+19,  1.6060e+00,  3.6893e+19,  1.8952e+00,  0.0000e+00],
        [ 1.9789e+00, -0.0000e+00,  1.9111e+00,  0.0000e+00,  1.8971e+00],
        [-3.6893e+19,  1.9063e+00, -2.0000e+00,  1.6282e+00, -1.0842e-19],
        [ 1.9952e+00, -1.0842e-19,  2.0067e+00,  1.0842e-19,  1.7392e+00],
        [-1.0842e-19,  1.5225e+00,  1.0842e-19,  1.5458e+00,  2.0000e+00],
        [ 9.4440e-01, -0.0000e+00,  1.9246e+00,  1.0842e-19,  1.8669e+00],
        [ 1.0842e-19,  1.8418e+00,  2.0000e+00,  1.9721e+00,  1.0842e-19],
        [ 1.4651e+00,  3.6893e+19,  1.9248e+00,  0.0000e+00,  1.8938e+00],
        [-3.6893e+19,  1.5055e+00,  3.6893e+19,  1.8995e+00,  0.0000e+00],
        [ 1.7939e+00,  2.3694e-38,  2.3694e-38,  2.3694e-38,  2.3694e-38],
        [ 2.3694e-38,  2.3694e-38,  2.3694e-38,  2.3694e-38,  9.5288e-44],
        [ 0.0000e+00,  9.6690e-44,  0.0000e+00,  9.8091e-44,  0.0000e+00],
        [ 9.9492e-44,  0.0000e+00,  1.0089e-43,  0.0000e+00,  1.0229e-43],
